num,solar_date,solar_yun,ganji,lunar_date,lunar_yun,month_code,month_24,day_time,daeun_man,daeun_woman,harak_date,harak_daytime1,harak_daytime2,yunju,wolju,ilju,div_hour,div_minute
19198,1952-07-24,0,신미,1952-06-03,0,G,7,171345,5,6,1952-07-17,180746,190854,28,43,7,0,0
19199,1952-07-25,0,임신,1952-06-04,0,G,7,181345,4,6,1952-07-18,190854,201001,28,43,8,0,0
19200,1952-07-26,0,계유,1952-06-05,0,G,7,191345,4,6,1952-07-19,201001,211109,28,43,9,0,0
19201,1952-07-27,0,갑술,1952-06-06,0,G,7,201345,4,7,1952-07-20,211109,221217,28,43,10,0,0
19202,1952-07-28,0,을해,1952-06-07,0,G,7,211345,3,7,1952-07-21,221217,231324,28,43,11,0,0
19203,1952-07-29,0,병자,1952-06-08,0,G,7,221345,3,7,1952-07-22,231324,241431,28,43,12,0,0
19204,1952-07-30,0,정축,1952-06-09,0,G,7,231345,3,8,1952-07-23,241431,251540,28,43,13,0,0
19205,1952-07-31,0,무인,1952-06-10,0,G,7,241345,2,8,1952-07-24,251540,261647,28,43,14,0,0
19206,1952-08-01,0,기묘,1952-06-11,0,G,7,251345,2,8,1952-07-25,261647,271754,28,43,15,0,0
19207,1952-08-02,0,경진,1952-06-12,0,G,7,261345,2,9,1952-07-26,271754,281902,28,43,16,0,0
19208,1952-08-03,0,신사,1952-06-13,0,G,7,271345,1,9,1952-07-27,281902,292010,28,43,17,0,0
19209,1952-08-04,0,임오,1952-06-14,0,G,7,281345,1,9,1952-07-28,292010,302117,28,43,18,0,0
19210,1952-08-05,0,계미,1952-06-15,0,G,7,291345,1,10,1952-07-29,302117,312225,28,43,19,0,0
19211,1952-08-06,0,갑신,1952-06-16,0,G,7,301345,1,10,1952-07-30,312225,12332,28,43,20,0,0
19212,1952-08-07,0,을유,1952-06-17,0,H,8,2332,,,1952-08-01,12332,10515,28,43,21,22,47
19213,1952-08-08,0,병술,1952-06-18,0,H,8,515,,,1952-08-01,10515,20556,28,44,22,0,0
19214,1952-08-09,0,정해,1952-06-19,0,H,8,10515,10,1,1952-08-02,20556,30638,28,44,23,0,0
19215,1952-08-10,0,무자,1952-06-20,0,H,8,20515,10,1,1952-08-03,30638,40720,28,44,24,0,0
19216,1952-08-11,0,기축,1952-06-21,0,H,8,30515,9,1,1952-08-04,40720,50802,28,44,25,0,0
19217,1952-08-12,0,경인,1952-06-22,0,H,8,40515,9,1,1952-08-05,50802,60843,28,44,26,0,0
19218,1952-08-13,0,신묘,1952-06-23,0,H,8,50515,9,2,1952-08-06,60843,70926,28,44,27,0,0
19219,1952-08-14,0,임진,1952-06-24,0,H,8,60515,8,2,1952-08-07,70926,81007,28,44,28,0,0
19220,1952-08-15,0,계사,1952-06-25,0,H,8,70515,8,2,1952-08-08,81007,91049,28,44,29,0,0
19221,1952-08-16,0,갑오,1952-06-26,0,H,8,80515,8,3,1952-08-09,91049,101131,28,44,30,0,0
19222,1952-08-17,0,을미,1952-06-27,0,H,8,90515,7,3,1952-08-10,101131,111213,28,44,31,0,0
19223,1952-08-18,0,병신,1952-06-28,0,H,8,100515,7,3,1952-08-11,111213,121254,28,44,32,0,0
19224,1952-08-19,0,정유,1952-06-29,0,H,8,110515,7,4,1952-08-12,121254,131337,28,44,33,0,0
19225,1952-08-20,0,무술,1952-06-30,0,H,8,120515,6,4,1952-08-13,131337,141418,28,44,34,0,0
19226,1952-08-21,0,기해,1952-07-01,0,H,8,130515,6,4,1952-08-14,141418,151500,28,44,35,0,0
19227,1952-08-22,0,경자,1952-07-02,0,H,8,140515,6,5,1952-08-15,151500,161542,28,44,36,0,0
19228,1952-08-23,0,신축,1952-07-03,0,H,8,150515,5,5,1952-08-16,161542,171624,28,44,37,13,24
19229,1952-08-24,0,임인,1952-07-04,0,H,8,160515,5,5,1952-08-17,171624,181705,28,44,38,0,0
19230,1952-08-25,0,계묘,1952-07-05,0,H,8,170515,5,6,1952-08-18,181705,191748,28,44,39,0,0
19231,1952-08-26,0,갑진,1952-07-06,0,H,8,180515,4,6,1952-08-19,191748,201829,28,44,40,0,0
19232,1952-08-27,0,을사,1952-07-07,0,H,8,190515,4,6,1952-08-20,201829,211911,28,44,41,0,0
19233,1952-08-28,0,병오,1952-07-08,0,H,8,200515,4,7,1952-08-21,211911,221953,28,44,42,0,0
19234,1952-08-29,0,정미,1952-07-09,0,H,8,210515,3,7,1952-08-22,221953,232035,28,44,43,0,0
19235,1952-08-30,0,무신,1952-07-10,0,H,8,220515,3,7,1952-08-23,232035,242116,28,44,44,0,0
19236,1952-08-31,0,기유,1952-07-11,0,H,8,230515,3,8,1952-08-24,242116,252159,28,44,45,0,0
19237,1952-09-01,0,경술,1952-07-12,0,H,8,240515,2,8,1952-08-25,252159,262240,28,44,46,0,0
19238,1952-09-02,0,신해,1952-07-13,0,H,8,250515,2,8,1952-08-26,262240,272322,28,44,47,0,0
19239,1952-09-03,0,임자,1952-07-14,0,H,8,260515,2,9,1952-08-27,272322,290004,28,44,48,0,0
19240,1952-09-04,0,계축,1952-07-15,0,H,8,270515,1,9,1952-08-27,272322,290004,28,44,49,0,0
19241,1952-09-05,0,갑인,1952-07-16,0,H,8,280515,1,9,1952-08-28,290004,300045,28,44,50,0,0
19242,1952-09-06,0,을묘,1952-07-17,0,H,8,290515,1,10,1952-08-29,300045,310127,28,44,51,0,0
19243,1952-09-07,0,병진,1952-07-18,0,H,8,300515,1,10,1952-08-30,310127,10214,28,44,52,0,0
19244,1952-09-08,0,정사,1952-07-19,0,I,9,214,,,1952-09-01,10214,20244,28,44,53,1,39
19245,1952-09-09,0,무오,1952-07-20,0,I,9,10214,10,1,1952-09-02,20244,30314,28,45,54,0,0
19246,1952-09-10,0,기미,1952-07-21,0,I,9,20214,9,1,1952-09-03,30314,40346,28,45,55,0,0
19247,1952-09-11,0,경신,1952-07-22,0,I,9,30214,9,1,1952-09-04,40346,50416,28,45,56,0,0
19248,1952-09-12,0,신유,1952-07-23,0,I,9,40214,9,1,1952-09-05,50416,60446,28,45,57,0,0
19249,1952-09-13,0,임술,1952-07-24,0,I,9,50214,8,2,1952-09-06,60446,70518,28,45,58,0,0
19250,1952-09-14,0,계해,1952-07-25,0,I,9,60214,8,2,1952-09-07,70518,80548,28,45,59,0,0
19251,1952-09-15,0,갑자,1952-07-26,0,I,9,70214,8,2,1952-09-08,80548,90618,28,45,0,0,0
19252,1952-09-16,0,을축,1952-07-27,0,I,9,80214,7,3,1952-09-09,90618,100650,28,45,1,0,0
19253,1952-09-17,0,병인,1952-07-28,0,I,9,90214,7,3,1952-09-10,100650,110720,28,45,2,0,0
19254,1952-09-18,0,정묘,1952-07-29,0,I,9,100214,7,3,1952-09-11,110720,120750,28,45,3,0,0
19255,1952-09-19,0,무진,1952-08-01,0,I,9,110214,6,4,1952-09-12,120750,130822,28,45,4,0,0
19256,1952-09-20,0,기사,1952-08-02,0,I,9,120214,6,4,1952-09-13,130822,140852,28,45,5,0,0
19257,1952-09-21,0,경오,1952-08-03,0,I,9,130214,6,4,1952-09-14,140852,150922,28,45,6,0,0
19258,1952-09-22,0,신미,1952-08-04,0,I,9,140214,5,5,1952-09-15,150922,160954,28,45,7,0,0
19259,1952-09-23,0,임신,1952-08-05,0,3,9,150214,5,5,1952-09-16,160954,171024,28,45,8,11,0
19260,1952-09-24,0,계유,1952-08-06,0,I,9,160214,5,5,1952-09-17,171024,181054,28,45,9,0,0
19261,1952-09-25,0,갑술,1952-08-07,0,I,9,170214,4,6,1952-09-18,181054,191126,28,45,10,0,0
19262,1952-09-26,0,을해,1952-08-08,0,I,9,180214,4,6,1952-09-19,191126,201156,28,45,11,0,0
19263,1952-09-27,0,병자,1952-08-09,0,I,9,190214,4,6,1952-09-20,201156,211226,28,45,12,0,0
19264,1952-09-28,0,정축,1952-08-10,0,I,9,200214,3,7,1952-09-21,211226,221258,28,45,13,0,0
19265,1952-09-29,0,무인,1952-08-11,0,I,9,210214,3,7,1952-09-22,221258,231328,28,45,14,0,0
19266,1952-09-30,0,기묘,1952-08-12,0,I,9,220214,3,7,1952-09-23,231328,241358,28,45,15,0,0
19267,1952-10-01,0,경진,1952-08-13,0,I,9,230214,2,8,1952-09-24,241358,251430,28,45,16,0,0
19268,1952-10-02,0,신사,1952-08-14,0,I,9,240214,2,8,1952-09-25,251430,261500,28,45,17,0,0
19269,1952-10-03,0,임오,1952-08-15,0,I,9,250214,2,8,1952-09-26,261500,271530,28,45,18,0,0
19270,1952-10-04,0,계미,1952-08-16,0,I,9,260214,1,9,1952-09-27,271530,281602,28,45,19,0,0
19271,1952-10-05,0,갑신,1952-08-17,0,I,9,270214,1,9,1952-09-28,281602,291632,28,45,20,0,0
19272,1952-10-06,0,을유,1952-08-18,0,I,9,280214,1,9,1952-09-29,291632,301702,28,45,21,0,0
19273,1952-10-07,0,병술,1952-08-19,0,I,9,290214,1,10,1952-09-30,301702,11733,28,45,22,0,0
19274,1952-10-08,0,정해,1952-08-20,0,J,10,1733,,,1952-10-01,11733,21738,28,45,23,17,15
19275,1952-10-09,0,무자,1952-08-21,0,J,10,11733,10,1,1952-10-02,21738,31743,28,46,24,0,0
19276,1952-10-10,0,기축,1952-08-22,0,J,10,21733,9,1,1952-10-03,31743,41750,28,46,25,0,0
19277,1952-10-11,0,경인,1952-08-23,0,J,10,31733,9,1,1952-10-04,41750,51755,28,46,26,0,0
19278,1952-10-12,0,신묘,1952-08-24,0,J,10,41733,9,1,1952-10-05,51755,61800,28,46,27,0,0
19279,1952-10-13,0,임진,1952-08-25,0,J,10,51733,8,2,1952-10-06,61800,71807,28,46,28,0,0
19280,1952-10-14,0,계사,1952-08-26,0,J,10,61733,8,2,1952-10-07,71807,81812,28,46,29,0,0
19281,1952-10-15,0,갑오,1952-08-27,0,J,10,71733,8,2,1952-10-08,81812,91817,28,46,30,0,0
19282,1952-10-16,0,을미,1952-08-28,0,J,10,81733,7,3,1952-10-09,91817,101824,28,46,31,0,0
19283,1952-10-17,0,병신,1952-08-29,0,J,10,91733,7,3,1952-10-10,101824,111829,28,46,32,0,0
19284,1952-10-18,0,정유,1952-08-30,0,J,10,101733,7,3,1952-10-11,111829,121834,28,46,33,0,0
19285,1952-10-19,0,무술,1952-09-01,0,J,10,111733,6,4,1952-10-12,121834,131841,28,46,34,0,0
19286,1952-10-20,0,기해,1952-09-02,0,J,10,121733,6,4,1952-10-13,131841,141846,28,46,35,0,0
19287,1952-10-21,0,경자,1952-09-03,0,J,10,131733,6,4,1952-10-14,141846,151851,28,46,36,0,0
19288,1952-10-22,0,신축,1952-09-04,0,J,10,141733,5,5,1952-10-15,151851,161858,28,46,37,0,0
19289,1952-10-23,0,임인,1952-09-05,0,J,10,151733,5,5,1952-10-16,161858,171903,28,46,38,20,17
19290,1952-10-24,0,계묘,1952-09-06,0,J,10,161733,5,5,1952-10-17,171903,181908,28,46,39,0,0
19291,1952-10-25,0,갑진,1952-09-07,0,J,10,171733,4,6,1952-10-18,181908,191915,28,46,40,0,0
19292,1952-10-26,0,을사,1952-09-08,0,J,10,181733,4,6,1952-10-19,191915,201920,28,46,41,0,0
19293,1952-10-27,0,병오,1952-09-09,0,J,10,191733,4,6,1952-10-20,201920,211925,28,46,42,0,0
19294,1952-10-28,0,정미,1952-09-10,0,J,10,201733,3,7,1952-10-21,211925,221932,28,46,43,0,0
19295,1952-10-29,0,무신,1952-09-11,0,J,10,211733,3,7,1952-10-22,221932,231937,28,46,44,0,0
19296,1952-10-30,0,기유,1952-09-12,0,J,10,221733,3,7,1952-10-23,231937,241942,28,46,45,0,0
19297,1952-10-31,0,경술,1952-09-13,0,J,10,231733,2,8,1952-10-24,241942,251949,28,46,46,0,0
19298,1952-11-01,0,신해,1952-09-14,0,J,10,241733,2,8,1952-10-25,251949,261954,28,46,47,0,0
19299,1952-11-02,0,임자,1952-09-15,0,J,10,251733,2,8,1952-10-26,261954,271959,28,46,48,0,0
19300,1952-11-03,0,계축,1952-09-16,0,J,10,261733,1,9,1952-10-27,271959,282006,28,46,49,0,0
19301,1952-11-04,0,갑인,1952-09-17,0,J,10,271733,1,9,1952-10-28,282006,292011,28,46,50,0,0
19302,1952-11-05,0,을묘,1952-09-18,0,J,10,281733,1,9,1952-10-29,292011,302016,28,46,51,0,0
19303,1952-11-06,0,병진,1952-09-19,0,J,10,291733,1,10,1952-10-30,302016,12022,28,46,52,0,0
19304,1952-11-07,0,정사,1952-09-20,0,K,11,2022,,,1952-11-01,12022,10202,28,46,53,20,22
19305,1952-11-08,0,무오,1952-09-21,0,K,11,202,,,1952-11-01,10202,20136,28,47,54,0,0
19306,1952-11-09,0,기미,1952-09-22,0,K,11,10202,9,1,1952-11-02,20136,30110,28,47,55,0,0
19307,1952-11-10,0,경신,1952-09-23,0,K,11,20202,9,1,1952-11-03,30110,40044,28,47,56,0,0
19308,1952-11-11,0,신유,1952-09-24,0,K,11,30202,9,1,1952-11-04,40044,50018,28,47,57,0,0
19309,1952-11-12,0,임술,1952-09-25,0,K,11,40202,8,1,1952-11-05,50018,52353,28,47,58,0,0
19310,1952-11-13,0,계해,1952-09-26,0,K,11,50202,8,2,1952-11-06,52353,62328,28,47,59,0,0
19311,1952-11-14,0,갑자,1952-09-27,0,K,11,60202,8,2,1952-11-07,62328,72302,28,47,0,0,0
19312,1952-11-15,0,을축,1952-09-28,0,K,11,70202,7,2,1952-11-08,72302,82236,28,47,1,0,0
19313,1952-11-16,0,병인,1952-09-29,0,K,11,80202,7,3,1952-11-09,82236,92210,28,47,2,0,0
19314,1952-11-17,0,정묘,1952-10-01,0,K,11,90202,7,3,1952-11-10,92210,102144,28,47,3,0,0
19315,1952-11-18,0,무진,1952-10-02,0,K,11,100202,6,3,1952-11-11,102144,112119,28,47,4,0,0
19316,1952-11-19,0,기사,1952-10-03,0,K,11,110202,6,4,1952-11-12,112119,122053,28,47,5,0,0
19317,1952-11-20,0,경오,1952-10-04,0,K,11,120202,6,4,1952-11-13,122053,132027,28,47,6,0,0
19318,1952-11-21,0,신미,1952-10-05,0,K,11,130202,5,4,1952-11-14,132027,142001,28,47,7,0,0
19319,1952-11-22,0,임신,1952-10-06,0,K,11,140202,5,5,1952-11-15,142001,151935,28,47,8,17,48
19320,1952-11-23,0,계유,1952-10-07,0,K,11,150202,5,5,1952-11-16,151935,161910,28,47,9,0,0
19321,1952-11-24,0,갑술,1952-10-08,0,K,11,160202,4,5,1952-11-17,161910,171844,28,47,10,0,0
19322,1952-11-25,0,을해,1952-10-09,0,K,11,170202,4,6,1952-11-18,171844,181818,28,47,11,0,0
19323,1952-11-26,0,병자,1952-10-10,0,K,11,180202,4,6,1952-11-19,181818,191752,28,47,12,0,0
19324,1952-11-27,0,정축,1952-10-11,0,K,11,190202,3,6,1952-11-20,191752,201726,28,47,13,0,0
19325,1952-11-28,0,무인,1952-10-12,0,K,11,200202,3,7,1952-11-21,201726,211701,28,47,14,0,0
19326,1952-11-29,0,기묘,1952-10-13,0,K,11,210202,3,7,1952-11-22,211701,221635,28,47,15,0,0
19327,1952-11-30,0,경진,1952-10-14,0,K,11,220202,2,7,1952-11-23,221635,231609,28,47,16,0,0
19328,1952-12-01,0,신사,1952-10-15,0,K,11,230202,2,8,1952-11-24,231609,241543,28,47,17,0,0
19329,1952-12-02,0,임오,1952-10-16,0,K,11,240202,2,8,1952-11-25,241543,251517,28,47,18,0,0
19330,1952-12-03,0,계미,1952-10-17,0,K,11,250202,1,8,1952-11-26,251517,261452,28,47,19,0,0
19331,1952-12-04,0,갑신,1952-10-18,0,K,11,260202,1,9,1952-11-27,261452,271426,28,47,20,0,0
19332,1952-12-05,0,을유,1952-10-19,0,K,11,270202,1,9,1952-11-28,271426,281400,28,47,21,0,0
19333,1952-12-06,0,병술,1952-10-20,0,K,11,280202,1,9,1952-11-29,281400,11256,28,47,22,0,0
19334,1952-12-07,0,정해,1952-10-21,0,L,0,1256,,,1952-12-01,11256,21231,28,47,23,13,12
19335,1952-12-08,0,무자,1952-10-22,0,L,0,11256,10,1,1952-12-02,21231,31207,28,48,24,0,0
19336,1952-12-09,0,기축,1952-10-23,0,L,0,21256,9,1,1952-12-03,31207,41142,28,48,25,0,0
19337,1952-12-10,0,경인,1952-10-24,0,L,0,31256,9,1,1952-12-04,41142,51118,28,48,26,0,0
19338,1952-12-11,0,신묘,1952-10-25,0,L,0,41256,9,1,1952-12-05,51118,61053,28,48,27,0,0
19339,1952-12-12,0,임진,1952-10-26,0,L,0,51256,8,2,1952-12-06,61053,71029,28,48,28,0,0
19340,1952-12-13,0,계사,1952-10-27,0,L,0,61256,8,2,1952-12-07,71029,81004,28,48,29,0,0
19341,1952-12-14,0,갑오,1952-10-28,0,L,0,71256,8,2,1952-12-08,81004,90940,28,48,30,0,0
19342,1952-12-15,0,을미,1952-10-29,0,L,0,81256,7,3,1952-12-09,90940,100915,28,48,31,0,0
19343,1952-12-16,0,병신,1952-10-30,0,L,0,91256,7,3,1952-12-10,100915,110852,28,48,32,0,0
19344,1952-12-17,0,정유,1952-11-01,0,L,0,101256,7,3,1952-12-11,110852,120827,28,48,33,0,0
19345,1952-12-18,0,무술,1952-11-02,0,L,0,111256,6,4,1952-12-12,120827,130803,28,48,34,0,0
19346,1952-12-19,0,기해,1952-11-03,0,L,0,121256,6,4,1952-12-13,130803,140738,28,48,35,0,0
19347,1952-12-20,0,경자,1952-11-04,0,L,0,131256,6,4,1952-12-14,140738,150714,28,48,36,0,0
19348,1952-12-21,0,신축,1952-11-05,0,L,0,141256,5,5,1952-12-15,150714,160649,28,48,37,0,0
19349,1952-12-22,0,임인,1952-11-06,0,1,0,151256,5,5,1952-12-16,160649,170625,28,48,38,7,7
19350,1952-12-23,0,계묘,1952-11-07,0,L,0,161256,5,5,1952-12-17,170625,180600,28,48,39,0,0
19351,1952-12-24,0,갑진,1952-11-08,0,L,0,171256,4,6,1952-12-18,180600,190536,28,48,40,0,0
19352,1952-12-25,0,을사,1952-11-09,0,L,0,181256,4,6,1952-12-19,190536,200511,28,48,41,0,0
19353,1952-12-26,0,병오,1952-11-10,0,L,0,191256,4,6,1952-12-20,200511,210448,28,48,42,0,0
19354,1952-12-27,0,정미,1952-11-11,0,L,0,201256,3,7,1952-12-21,210448,220423,28,48,43,0,0
19355,1952-12-28,0,무신,1952-11-12,0,L,0,211256,3,7,1952-12-22,220423,230359,28,48,44,0,0
19356,1952-12-29,0,기유,1952-11-13,0,L,0,221256,3,7,1952-12-23,230359,240334,28,48,45,0,0
19357,1952-12-30,0,경술,1952-11-14,0,L,0,231256,2,8,1952-12-24,240334,250310,28,48,46,0,0
19358,1952-12-31,0,신해,1952-11-15,0,L,0,241256,2,8,1952-12-25,250310,260245,28,48,47,0,0
19359,1953-01-01,0,임자,1952-11-16,0,L,0,251256,2,8,1952-12-26,260245,270221,28,48,48,0,0
19360,1953-01-02,0,계축,1952-11-17,0,L,0,261256,1,9,1952-12-27,270221,280156,28,48,49,0,0
19361,1953-01-03,0,갑인,1952-11-18,0,L,0,271256,1,9,1952-12-28,280156,290132,28,48,50,0,0
19362,1953-01-04,0,을묘,1952-11-19,0,L,0,281256,1,9,1952-12-29,290132,300107,28,48,51,0,0
19363,1953-01-05,0,병진,1952-11-20,0,L,0,291256,1,10,1952-12-30,300107,10003,28,48,52,0,0
19364,1953-01-06,0,정사,1952-11-21,0,A,1,3,,,1952-01-01,10003,12339,28,48,53,0,25
19365,1953-01-07,0,무오,1952-11-22,0,A,1,10003,9,1,1952-01-02,12339,22315,28,49,54,0,0
19366,1953-01-08,0,기미,1952-11-23,0,A,1,20003,9,1,1952-01-03,22315,32251,28,49,55,0,0
19367,1953-01-09,0,경신,1952-11-24,0,A,1,30003,9,1,1952-01-04,32251,42228,28,49,56,0,0
19368,1953-01-10,0,신유,1952-11-25,0,A,1,40003,8,1,1952-01-05,42228,52204,28,49,57,0,0
19369,1953-01-11,0,임술,1952-11-26,0,A,1,50003,8,2,1952-01-06,52204,62141,28,49,58,0,0
19370,1953-01-12,0,계해,1952-11-27,0,A,1,60003,8,2,1952-01-07,62141,72118,28,49,59,0,0
19371,1953-01-13,0,갑자,1952-11-28,0,A,1,70003,7,2,1952-01-08,72118,82054,28,49,0,0,0
19372,1953-01-14,0,을축,1952-11-29,0,A,1,80003,7,3,1952-01-09,82054,92030,28,49,1,0,0
19373,1953-01-15,0,병인,1952-12-01,0,A,1,90003,7,3,1952-01-10,92030,102007,28,49,2,0,0
19374,1953-01-16,0,정묘,1952-12-02,0,A,1,100003,6,3,1952-01-11,102007,111944,28,49,3,0,0
19375,1953-01-17,0,무진,1952-12-03,0,A,1,110003,6,4,1952-01-12,111944,121920,28,49,4,0,0
19376,1953-01-18,0,기사,1952-12-04,0,A,1,120003,6,4,1952-01-13,121920,131857,28,49,5,0,0
19377,1953-01-19,0,경오,1952-12-05,0,A,1,130003,5,4,1952-01-14,131857,141833,28,49,6,0,0
19378,1953-01-20,0,신미,1952-12-06,0,A,1,140003,5,5,1952-01-15,141833,151809,28,49,7,17,45
19379,1953-01-21,0,임신,1952-12-07,0,A,1,150003,5,5,1952-01-16,151809,161747,28,49,8,0,0
19380,1953-01-22,0,계유,1952-12-08,0,A,1,160003,4,5,1952-01-17,161747,171723,28,49,9,0,0
19381,1953-01-23,0,갑술,1952-12-09,0,A,1,170003,4,6,1952-01-18,171723,181659,28,49,10,0,0
19382,1953-01-24,0,을해,1952-12-10,0,A,1,180003,4,6,1952-01-19,181659,191636,28,49,11,0,0
19383,1953-01-25,0,병자,1952-12-11,0,A,1,190003,3,6,1952-01-20,191636,201612,28,49,12,0,0
19384,1953-01-26,0,정축,1952-12-12,0,A,1,200003,3,7,1952-01-21,201612,211549,28,49,13,0,0
19385,1953-01-27,0,무인,1952-12-13,0,A,1,210003,3,7,1952-01-22,211549,221526,28,49,14,0,0
19386,1953-01-28,0,기묘,1952-12-14,0,A,1,220003,2,7,1952-01-23,221526,231502,28,49,15,0,0
19387,1953-01-29,0,경진,1952-12-15,0,A,1,230003,2,8,1952-01-24,231502,241438,28,49,16,0,0
19388,1953-01-30,0,신사,1952-12-16,0,A,1,240003,2,8,1952-01-25,241438,251415,28,49,17,0,0
19389,1953-01-31,0,임오,1952-12-17,0,A,1,250003,1,8,1952-01-26,251415,261352,28,49,18,0,0
19390,1953-02-01,0,계미,1952-12-18,0,A,1,260003,1,9,1952-01-27,261352,271328,28,49,19,0,0
19391,1953-02-02,0,갑신,1952-12-19,0,A,1,270003,1,9,1952-01-28,271328,281305,28,49,20,0,0
19392,1953-02-03,0,을유,1952-12-20,0,A,1,280003,1,9,1952-01-29,281305,11147,28,49,21,0,0
19393,1953-02-04,0,병술,1952-12-21,0,B,2,1147,,,1953-02-01,11147,21136,28,49,22,12,1
19394,1953-02-05,0,정해,1952-12-22,0,B,2,11147,1,10,1953-02-02,21136,31125,29,50,23,0,0
19395,1953-02-06,0,무자,1952-12-23,0,B,2,21147,1,9,1953-02-03,31125,41115,29,50,24,0,0
19396,1953-02-07,0,기축,1952-12-24,0,B,2,31147,1,9,1953-02-04,41115,51104,29,50,25,0,0
19397,1953-02-08,0,경인,1952-12-25,0,B,2,41147,1,9,1953-02-05,51104,61053,29,50,26,0,0
19398,1953-02-09,0,신묘,1952-12-26,0,B,2,51147,2,8,1953-02-06,61053,71043,29,50,27,0,0
19399,1953-02-10,0,임진,1952-12-27,0,B,2,61147,2,8,1953-02-07,71043,81033,29,50,28,0,0
19400,1953-02-11,0,계사,1952-12-28,0,B,2,71147,2,8,1953-02-08,81033,91022,29,50,29,0,0
19401,1953-02-12,0,갑오,1952-12-29,0,B,2,81147,3,7,1953-02-09,91022,101012,29,50,30,0,0
19402,1953-02-13,0,을미,1952-12-30,0,B,2,91147,3,7,1953-02-10,101012,111001,29,50,31,0,0
19403,1953-02-14,0,병신,1953-01-01,0,B,2,101147,3,7,1953-02-11,111001,120950,29,50,32,0,0
19404,1953-02-15,0,정유,1953-01-02,0,B,2,111147,4,6,1953-02-12,120950,130940,29,50,33,0,0
19405,1953-02-16,0,무술,1953-01-03,0,B,2,121147,4,6,1953-02-13,130940,140929,29,50,34,0,0
19406,1953-02-17,0,기해,1953-01-04,0,B,2,131147,4,6,1953-02-14,140929,150919,29,50,35,0,0
19407,1953-02-18,0,경자,1953-01-05,0,B,2,141147,5,5,1953-02-15,150919,160909,29,50,36,0,0
19408,1953-02-19,0,신축,1953-01-06,0,B,2,151147,5,5,1953-02-16,160909,170858,29,50,37,7,56
19409,1953-02-20,0,임인,1953-01-07,0,B,2,161147,5,5,1953-02-17,170858,180847,29,50,38,0,0
19410,1953-02-21,0,계묘,1953-01-08,0,B,2,171147,6,4,1953-02-18,180847,190837,29,50,39,0,0
19411,1953-02-22,0,갑진,1953-01-09,0,B,2,181147,6,4,1953-02-19,190837,200826,29,50,40,0,0
19412,1953-02-23,0,을사,1953-01-10,0,B,2,191147,6,4,1953-02-20,200826,210815,29,50,41,0,0
19413,1953-02-24,0,병오,1953-01-11,0,B,2,201147,7,3,1953-02-21,210815,220806,29,50,42,0,0
19414,1953-02-25,0,정미,1953-01-12,0,B,2,211147,7,3,1953-02-22,220806,230755,29,50,43,0,0
19415,1953-02-26,0,무신,1953-01-13,0,B,2,221147,7,3,1953-02-23,230755,240744,29,50,44,0,0
19416,1953-02-27,0,기유,1953-01-14,0,B,2,231147,8,2,1953-02-24,240744,250734,29,50,45,0,0
19417,1953-02-28,0,경술,1953-01-15,0,B,2,241147,8,2,1953-02-25,250734,260723,29,50,46,0,0
19418,1953-03-01,0,신해,1953-01-16,0,B,2,251147,8,2,1953-02-26,260723,270712,29,50,47,0,0
19419,1953-03-02,0,임자,1953-01-17,0,B,2,261147,9,1,1953-02-27,270712,280702,29,50,48,0,0
19420,1953-03-03,0,계축,1953-01-18,0,B,2,271147,9,1,1953-02-28,280702,290652,29,50,49,0,0
19421,1953-03-04,0,갑인,1953-01-19,0,B,2,281147,9,1,1953-02-29,290652,300641,29,50,50,0,0
19422,1953-03-05,0,을묘,1953-01-20,0,B,2,291147,10,1,1953-02-30,300641,10603,29,50,51,0,0
19423,1953-03-06,0,병진,1953-01-21,0,C,3,603,,,1953-03-01,10603,20613,29,50,52,6,4
19424,1953-03-07,0,정사,1953-01-22,0,C,3,10603,1,10,1953-03-02,20613,30623,29,51,53,0,0
19425,1953-03-08,0,무오,1953-01-23,0,C,3,20603,1,9,1953-03-03,30623,40634,29,51,54,0,0
19426,1953-03-09,0,기미,1953-01-24,0,C,3,30603,1,9,1953-03-04,40634,50644,29,51,55,0,0
19427,1953-03-10,0,경신,1953-01-25,0,C,3,40603,1,9,1953-03-05,50644,60654,29,51,56,0,0
19428,1953-03-11,0,신유,1953-01-26,0,C,3,50603,2,8,1953-03-06,60654,70705,29,51,57,0,0
19429,1953-03-12,0,임술,1953-01-27,0,C,3,60603,2,8,1953-03-07,70705,80715,29,51,58,0,0
19430,1953-03-13,0,계해,1953-01-28,0,C,3,70603,2,8,1953-03-08,80715,90725,29,51,59,0,0
19431,1953-03-14,0,갑자,1953-01-29,0,C,3,80603,3,7,1953-03-09,90725,100736,29,51,0,0,0
19432,1953-03-15,0,을축,1953-02-01,0,C,3,90603,3,7,1953-03-10,100736,110746,29,51,1,0,0
19433,1953-03-16,0,병인,1953-02-02,0,C,3,100603,3,7,1953-03-11,110746,120756,29,51,2,0,0
19434,1953-03-17,0,정묘,1953-02-03,0,C,3,110603,4,6,1953-03-12,120756,130807,29,51,3,0,0
19435,1953-03-18,0,무진,1953-02-04,0,C,3,120603,4,6,1953-03-13,130807,140817,29,51,4,0,0
19436,1953-03-19,0,기사,1953-02-05,0,C,3,130603,4,6,1953-03-14,140817,150827,29,51,5,0,0
